subject condition group cat trial_type trial block resp corr_resp hit RT fileinfo schedule cat_diff studied
79 BI active 2 training 33 1 kipe kipe 1 916 Fb1_1311.png interleaved diff_cat NA 
79 BI active 2 training 34 1 kipe kipe 1 743 Fb1_1321.png interleaved same_cat NA 
79 BI active 2 training 35 1 vune vune 1 1129 Fb1_1122.png interleaved diff_cat NA 
79 BI active 2 training 36 1 beme beme 1 797 Fb1_1222.png interleaved diff_cat NA 
79 BI active 2 training 37 1 kipe kipe 1 846 Fb1_1322.png interleaved diff_cat NA 
79 BI active 2 training 38 1 beme beme 1 663 Fb1_1211.png interleaved diff_cat NA 
79 BI active 2 training 39 1 kipe kipe 1 593 Fb1_1312.png interleaved diff_cat NA 
79 BI active 2 training 40 1 vune vune 1 693 Fb1_1113.png interleaved diff_cat NA 
79 BI active 2 training 41 1 beme beme 1 1002 Fb1_1212.png interleaved diff_cat NA 
79 BI active 2 training 42 1 vune vune 1 988 Fb1_1122.png interleaved diff_cat NA 
79 BI active 2 training 43 1 kipe kipe 1 683 Fb1_1322.png interleaved diff_cat NA 
79 BI active 2 training 44 1 vune vune 1 928 Fb1_1121.png interleaved diff_cat NA 
79 BI active 2 training 45 1 kipe kipe 1 1164 Fb1_1313.png interleaved diff_cat NA 
79 BI active 2 training 46 1 beme beme 1 1012 Fb1_1221.png interleaved diff_cat NA 
79 BI active 2 training 47 1 vune vune 1 757 Fb1_1111.png interleaved diff_cat NA 
79 BI active 2 training 48 2 vune vune 1 980 Fb1_1111.png interleaved NA NA 
79 BI active 2 training 49 2 vune vune 1 927 Fb1_1122.png interleaved same_cat NA 
79 BI active 2 training 50 2 vune vune 1 762 Fb1_1113.png interleaved same_cat NA 
79 BI active 2 training 51 2 beme beme 1 734 Fb1_1212.png interleaved diff_cat NA 
79 BI active 2 training 52 2 vune vune 1 2024 Fb1_1111.png interleaved diff_cat NA 
79 BI active 2 training 53 2 vune vune 1 653 Fb1_1112.png interleaved same_cat NA 
79 BI active 2 training 54 2 beme beme 1 521 Fb1_1221.png interleaved diff_cat NA 
79 BI active 2 training 55 2 vune vune 1 2082 Fb1_1121.png interleaved diff_cat NA 
79 BI active 2 training 56 2 beme beme 1 1441 Fb1_1222.png interleaved diff_cat NA 
79 BI active 2 training 57 2 kipe kipe 1 832 Fb1_1311.png interleaved diff_cat NA 
79 BI active 2 training 58 2 kipe kipe 1 919 Fb1_1321.png interleaved same_cat NA 
79 BI active 2 training 59 2 vune vune 1 1065 Fb1_1122.png interleaved diff_cat NA 
79 BI active 2 training 60 2 beme beme 1 612 Fb1_1222.png interleaved diff_cat NA 
79 BI active 2 training 61 2 kipe kipe 1 1140 Fb1_1322.png interleaved diff_cat NA 
79 BI active 2 training 62 2 beme beme 1 634 Fb1_1211.png interleaved diff_cat NA 
79 BI active 2 training 63 2 kipe kipe 1 521 Fb1_1312.png interleaved diff_cat NA 
79 BI active 2 training 64 2 vune vune 1 723 Fb1_1113.png interleaved diff_cat NA 
79 BI active 2 training 65 2 beme beme 1 814 Fb1_1212.png interleaved diff_cat NA 
79 BI active 2 training 66 2 vune vune 1 2620 Fb1_1122.png interleaved diff_cat NA 
79 BI active 2 training 67 2 kipe kipe 1 1024 Fb1_1322.png interleaved diff_cat NA 
79 BI active 2 training 68 2 vune vune 1 605 Fb1_1121.png interleaved diff_cat NA 
79 BI active 2 training 69 2 kipe kipe 1 660 Fb1_1313.png interleaved diff_cat NA 
79 BI active 2 training 70 2 beme beme 1 519 Fb1_1221.png interleaved diff_cat NA 
79 BI active 2 training 71 2 vune vune 1 1390 Fb1_1111.png interleaved diff_cat NA 
79 BI active 2 training 72 3 vune vune 1 1100 Fb1_1111.png interleaved NA NA 
79 BI active 2 training 73 3 vune vune 1 673 Fb1_1122.png interleaved same_cat NA 
79 BI active 2 training 74 3 vune vune 1 887 Fb1_1113.png interleaved same_cat NA 
79 BI active 2 training 75 3 beme beme 1 604 Fb1_1212.png interleaved diff_cat NA 
79 BI active 2 training 76 3 vune vune 1 996 Fb1_1111.png interleaved diff_cat NA 
79 BI active 2 training 77 3 vune vune 1 875 Fb1_1112.png interleaved same_cat NA 
79 BI active 2 training 78 3 beme beme 1 862 Fb1_1221.png interleaved diff_cat NA 
79 BI active 2 training 79 3 vune vune 1 6209 Fb1_1121.png interleaved diff_cat NA 
79 BI active 2 training 80 3 beme beme 1 673 Fb1_1222.png interleaved diff_cat NA 
79 BI active 2 training 81 3 kipe kipe 1 650 Fb1_1311.png interleaved diff_cat NA 
79 BI active 2 training 82 3 kipe kipe 1 635 Fb1_1321.png interleaved same_cat NA 
79 BI active 2 training 83 3 vune vune 1 775 Fb1_1122.png interleaved diff_cat NA 
79 BI active 2 training 84 3 beme beme 1 906 Fb1_1222.png interleaved diff_cat NA 
79 BI active 2 training 85 3 kipe kipe 1 846 Fb1_1322.png interleaved diff_cat NA 
79 BI active 2 training 86 3 beme beme 1 917 Fb1_1211.png interleaved diff_cat NA 
79 BI active 2 training 87 3 kipe kipe 1 725 Fb1_1312.png interleaved diff_cat NA 
79 BI active 2 training 88 3 vune vune 1 796 Fb1_1113.png interleaved diff_cat NA 
79 BI active 2 training 89 3 beme beme 1 746 Fb1_1212.png interleaved diff_cat NA 
79 BI active 2 training 90 3 vune vune 1 987 Fb1_1122.png interleaved diff_cat NA 
79 BI active 2 training 91 3 kipe kipe 1 754 Fb1_1322.png interleaved diff_cat NA 
79 BI active 2 training 92 3 vune vune 1 804 Fb1_1121.png interleaved diff_cat NA 
79 BI active 2 training 93 3 kipe kipe 1 490 Fb1_1313.png interleaved diff_cat NA 
79 BI active 2 training 94 3 beme beme 1 640 Fb1_1221.png interleaved diff_cat NA 
79 BI active 2 training 95 3 kipe vune 0 1283 Fb1_1111.png interleaved diff_cat NA 
79 BI active 2 test 0 0 beme beme 1 843 Fb1_1211.png interleaved NA studied 
79 BI active 2 test 1 0 beme beme 1 865 Fb1_2211.png interleaved same_cat novel 
79 BI active 2 test 2 0 kipe kipe 1 1802 Fb1_2313.png interleaved diff_cat novel 
79 BI active 2 test 3 0 vune vune 1 751 Fb1_2122.png interleaved diff_cat novel 
79 BI active 2 test 4 0 kipe kipe 1 1345 Fb1_2321.png interleaved diff_cat novel 
79 BI active 2 test 5 0 vune vune 1 1408 Fb1_1112.png interleaved diff_cat studied 
79 BI active 2 test 6 0 beme beme 1 2035 Fb1_2212.png interleaved diff_cat novel 
79 BI active 2 test 7 0 kipe kipe 1 959 Fb1_2312.png interleaved diff_cat novel 
79 BI active 2 test 8 0 beme beme 1 644 Fb1_2223.png interleaved diff_cat novel 
79 BI active 2 test 9 0 vune vune 1 629 Fb1_1121.png interleaved diff_cat studied 
79 BI active 2 test 10 0 kipe kipe 1 931 Fb1_1322.png interleaved diff_cat studied 
79 BI active 2 test 11 0 beme beme 1 1638 Fb1_1212.png interleaved diff_cat studied 
79 BI active 2 test 12 0 kipe kipe 1 795 Fb1_2311.png interleaved diff_cat novel 
79 BI active 2 test 13 0 kipe kipe 1 640 Fb1_2323.png interleaved same_cat novel 
79 BI active 2 test 14 0 beme beme 1 1309 Fb1_1213.png interleaved diff_cat studied 
79 BI active 2 test 15 0 vune vune 1 673 Fb1_2111.png interleaved diff_cat novel 
79 BI active 2 test 16 0 beme beme 1 997 Fb1_2213.png interleaved diff_cat novel 
79 BI active 2 test 17 0 vune vune 1 673 Fb1_2112.png interleaved diff_cat novel 
79 BI active 2 test 18 0 vune vune 1 651 Fb1_2121.png interleaved same_cat novel 
79 BI active 2 test 19 0 vune vune 1 704 Fb1_1122.png interleaved same_cat studied 
79 BI active 2 test 20 0 kipe kipe 1 602 Fb1_1323.png interleaved diff_cat novel 
79 BI active 2 test 21 0 kipe kipe 1 818 Fb1_1311.png interleaved same_cat studied 
79 BI active 2 test 22 0 beme beme 1 976 Fb1_2221.png interleaved diff_cat novel 
79 BI active 2 test 23 0 kipe kipe 1 1490 Fb1_1313.png interleaved diff_cat studied 
79 BI active 2 test 24 0 vune vune 1 620 Fb1_2113.png interleaved diff_cat novel 
79 BI active 2 test 25 0 kipe kipe 1 2116 Fb1_1312.png interleaved diff_cat studied 
79 BI active 2 test 26 0 vune beme 0 1347 Fb1_1223.png interleaved diff_cat novel 
79 BI active 2 test 27 0 vune vune 1 710 Fb1_1111.png interleaved diff_cat studied 
79 BI active 2 test 28 0 vune vune 1 1131 Fb1_1123.png interleaved same_cat novel 
79 BI active 2 test 29 0 vune vune 1 846 Fb1_2123.png interleaved same_cat novel 
79 BI active 2 test 30 0 kipe kipe 1 754 Fb1_1321.png interleaved diff_cat studied 
79 BI active 2 test 31 0 beme beme 1 875 Fb1_1222.png interleaved diff_cat studied 
79 BI active 2 test 32 0 vune vune 1 632 Fb1_1113.png interleaved diff_cat studied 
79 BI active 2 test 33 0 beme beme 1 542 Fb1_2222.png interleaved diff_cat novel 
79 BI active 2 test 34 0 kipe kipe 1 986 Fb1_2322.png interleaved diff_cat novel 
79 BI active 2 test 35 0 kipe beme 0 5237 Fb1_1221.png interleaved diff_cat studied 
8 BI passive 1 training 0 0 tyfe tyfe 1 2591 Fb1_1312.png blocked NA NA 
8 BI passive 1 training 1 0 tyfe tyfe 1 1452 Fb1_1312.png blocked same_cat NA 
8 BI passive 1 training 2 0 tyfe tyfe 1 1769 Fb1_1313.png blocked same_cat NA 
8 BI passive 1 training 3 0 tyfe tyfe 1 1926 Fb1_1321.png blocked same_cat NA 
8 BI passive 1 training 4 0 tyfe tyfe 1 1429 Fb1_1311.png blocked same_cat NA 
8 BI passive 1 training 5 0 beme beme 1 1240 Fb1_1112.png blocked diff_cat NA 
8 BI passive 1 training 6 0 kipe kipe 1 1119 Fb1_1213.png blocked diff_cat NA 
8 BI passive 1 training 7 0 kipe kipe 1 1311 Fb1_1212.png blocked same_cat NA 
8 BI passive 1 training 8 0 kipe kipe 1 1176 Fb1_1221.png blocked same_cat NA 
8 BI passive 1 training 9 0 beme beme 1 1339 Fb1_1122.png blocked diff_cat NA 
8 BI passive 1 training 10 0 beme beme 1 1248 Fb1_1122.png blocked same_cat NA 
8 BI passive 1 training 11 0 beme beme 1 995 Fb1_1121.png blocked same_cat NA 
8 BI passive 1 training 12 0 beme beme 1 1303 Fb1_1121.png blocked same_cat NA 
8 BI passive 1 training 13 0 beme beme 1 1198 Fb1_1121.png blocked same_cat NA 
8 BI passive 1 training 14 0 beme beme 1 1689 Fb1_1111.png blocked same_cat NA 
8 BI passive 1 training 15 0 kipe kipe 1 1198 Fb1_1222.png blocked diff_cat NA 
8 BI passive 1 training 16 0 kipe kipe 1 1043 Fb1_1222.png blocked same_cat NA 
8 BI passive 1 training 17 0 kipe kipe 1 1227 Fb1_1211.png blocked same_cat NA 
8 BI passive 1 training 18 0 kipe kipe 1 1355 Fb1_1211.png blocked same_cat NA 
8 BI passive 1 training 19 0 kipe kipe 1 1208 Fb1_1211.png blocked same_cat NA 
8 BI passive 1 training 20 0 kipe kipe 1 1411 Fb1_1213.png blocked same_cat NA 
8 BI passive 1 training 21 0 kipe kipe 1 1564 Fb1_1221.png blocked same_cat NA 
8 BI passive 1 training 22 0 kipe kipe 1 1328 Fb1_1212.png blocked same_cat NA 
8 BI passive 1 training 23 0 kipe kipe 1 1251 Fb1_1212.png blocked same_cat NA 
8 BI passive 1 training 24 1 tyfe tyfe 1 1340 Fb1_1312.png blocked NA NA 
8 BI passive 1 training 25 1 tyfe tyfe 1 1370 Fb1_1312.png blocked same_cat NA 
8 BI passive 1 training 26 1 tyfe tyfe 1 1231 Fb1_1313.png blocked same_cat NA 
8 BI passive 1 training 27 1 tyfe tyfe 1 1098 Fb1_1321.png blocked same_cat NA 
8 BI passive 1 training 28 1 tyfe tyfe 1 1008 Fb1_1311.png blocked same_cat NA 
8 BI passive 1 training 29 1 beme beme 1 1015 Fb1_1112.png blocked diff_cat NA 
8 BI passive 1 training 30 1 kipe kipe 1 1278 Fb1_1213.png blocked diff_cat NA 
8 BI passive 1 training 31 1 kipe kipe 1 1298 Fb1_1212.png blocked same_cat NA 
8 BI passive 1 training 32 1 kipe kipe 1 1463 Fb1_1221.png blocked same_cat NA 
8 BI passive 1 training 33 1 beme beme 1 1297 Fb1_1122.png blocked diff_cat NA 
8 BI passive 1 training 34 1 beme beme 1 1219 Fb1_1122.png blocked same_cat NA 
8 BI passive 1 training 35 1 beme beme 1 1285 Fb1_1121.png blocked same_cat NA 
8 BI passive 1 training 36 1 beme beme 1 1068 Fb1_1121.png blocked same_cat NA 
8 BI passive 1 training 37 1 beme beme 1 1307 Fb1_1121.png blocked same_cat NA 
8 BI passive 1 training 38 1 beme beme 1 1365 Fb1_1111.png blocked same_cat NA 
8 BI passive 1 training 39 1 kipe kipe 1 1058 Fb1_1222.png blocked diff_cat NA 
8 BI passive 1 training 40 1 kipe kipe 1 1096 Fb1_1222.png blocked same_cat NA 
8 BI passive 1 training 41 1 kipe kipe 1 2142 Fb1_1211.png blocked same_cat NA 
8 BI passive 1 training 42 1 kipe kipe 1 1228 Fb1_1211.png blocked same_cat NA 
8 BI passive 1 training 43 1 kipe kipe 1 1186 Fb1_1211.png blocked same_cat NA 
8 BI passive 1 training 44 1 kipe kipe 1 1050 Fb1_1213.png blocked same_cat NA 
8 BI passive 1 training 45 1 kipe kipe 1 1087 Fb1_1221.png blocked same_cat NA 
8 BI passive 1 training 46 1 kipe kipe 1 1504 Fb1_1212.png blocked same_cat NA 
8 BI passive 1 training 47 1 kipe kipe 1 1239 Fb1_1212.png blocked same_cat NA 
8 BI passive 1 training 48 2 tyfe tyfe 1 1162 Fb1_1312.png blocked NA NA 
8 BI passive 1 training 49 2 tyfe tyfe 1 2496 Fb1_1312.png blocked same_cat NA 
8 BI passive 1 training 50 2 tyfe tyfe 1 1516 Fb1_1313.png blocked same_cat NA 
8 BI passive 1 training 51 2 tyfe tyfe 1 914 Fb1_1321.png blocked same_cat NA 
8 BI passive 1 training 52 2 tyfe tyfe 1 1332 Fb1_1311.png blocked same_cat NA 
8 BI passive 1 training 53 2 beme beme 1 1330 Fb1_1112.png blocked diff_cat NA 
8 BI passive 1 training 54 2 kipe kipe 1 1858 Fb1_1213.png blocked diff_cat NA 
8 BI passive 1 training 55 2 kipe kipe 1 2462 Fb1_1212.png blocked same_cat NA 
8 BI passive 1 training 56 2 kipe kipe 1 1397 Fb1_1221.png blocked same_cat NA 
8 BI passive 1 training 57 2 beme beme 1 1026 Fb1_1122.png blocked diff_cat NA 
8 BI passive 1 training 58 2 beme beme 1 1123 Fb1_1122.png blocked same_cat NA 
8 BI passive 1 training 59 2 beme beme 1 935 Fb1_1121.png blocked same_cat NA 
8 BI passive 1 training 60 2 beme beme 1 1618 Fb1_1121.png blocked same_cat NA 
8 BI passive 1 training 61 2 beme beme 1 1291 Fb1_1121.png blocked same_cat NA 
8 BI passive 1 training 62 2 beme beme 1 1355 Fb1_1111.png blocked same_cat NA 
8 BI passive 1 training 63 2 kipe kipe 1 3531 Fb1_1222.png blocked diff_cat NA 
8 BI passive 1 training 64 2 kipe kipe 1 1067 Fb1_1222.png blocked same_cat NA 
8 BI passive 1 training 65 2 kipe kipe 1 1687 Fb1_1211.png blocked same_cat NA 
8 BI passive 1 training 66 2 kipe kipe 1 1178 Fb1_1211.png blocked same_cat NA 
8 BI passive 1 training 67 2 kipe kipe 1 1065 Fb1_1211.png blocked same_cat NA 
8 BI passive 1 training 68 2 kipe kipe 1 1406 Fb1_1213.png blocked same_cat NA 
8 BI passive 1 training 69 2 kipe kipe 1 1175 Fb1_1221.png blocked same_cat NA 
8 BI passive 1 training 70 2 kipe kipe 1 1969 Fb1_1212.png blocked same_cat NA 
8 BI passive 1 training 71 2 kipe kipe 1 833 Fb1_1212.png blocked same_cat NA 
8 BI passive 1 training 72 3 tyfe tyfe 1 2036 Fb1_1312.png blocked NA NA 
8 BI passive 1 training 73 3 tyfe tyfe 1 1354 Fb1_1312.png blocked same_cat NA 
8 BI passive 1 training 74 3 tyfe tyfe 1 1516 Fb1_1313.png blocked same_cat NA 
8 BI passive 1 training 75 3 tyfe tyfe 1 1291 Fb1_1321.png blocked same_cat NA 
8 BI passive 1 training 76 3 tyfe tyfe 1 1471 Fb1_1311.png blocked same_cat NA 
8 BI passive 1 training 77 3 beme beme 1 1652 Fb1_1112.png blocked diff_cat NA 
8 BI passive 1 training 78 3 kipe kipe 1 1261 Fb1_1213.png blocked diff_cat NA 
8 BI passive 1 training 79 3 kipe kipe 1 1457 Fb1_1212.png blocked same_cat NA 
8 BI passive 1 training 80 3 kipe kipe 1 1297 Fb1_1221.png blocked same_cat NA 
8 BI passive 1 training 81 3 beme beme 1 995 Fb1_1122.png blocked diff_cat NA 
8 BI passive 1 training 82 3 beme beme 1 1122 Fb1_1122.png blocked same_cat NA 
8 BI passive 1 training 83 3 beme beme 1 1288 Fb1_1121.png blocked same_cat NA 
8 BI passive 1 training 84 3 beme beme 1 1331 Fb1_1121.png blocked same_cat NA 
8 BI passive 1 training 85 3 beme beme 1 1409 Fb1_1121.png blocked same_cat NA 
8 BI passive 1 training 86 3 beme beme 1 884 Fb1_1111.png blocked same_cat NA 
8 BI passive 1 training 87 3 kipe kipe 1 1292 Fb1_1222.png blocked diff_cat NA 
8 BI passive 1 training 88 3 kipe kipe 1 1239 Fb1_1222.png blocked same_cat NA 
8 BI passive 1 training 89 3 kipe kipe 1 975 Fb1_1211.png blocked same_cat NA 
8 BI passive 1 training 90 3 kipe kipe 1 2346 Fb1_1211.png blocked same_cat NA 
8 BI passive 1 training 91 3 kipe kipe 1 1372 Fb1_1211.png blocked same_cat NA 
8 BI passive 1 training 92 3 kipe kipe 1 1271 Fb1_1213.png blocked same_cat NA 
8 BI passive 1 training 93 3 kipe kipe 1 1526 Fb1_1221.png blocked same_cat NA 
8 BI passive 1 training 94 3 kipe kipe 1 1625 Fb1_1212.png blocked same_cat NA 
8 BI passive 1 training 95 3 kipe kipe 1 1024 Fb1_1212.png blocked same_cat NA 
8 BI passive 1 test 0 0 tyfe tyfe 1 2716 Fb1_2321.png blocked NA novel 
8 BI passive 1 test 1 0 tyfe tyfe 1 1557 Fb1_1322.png blocked same_cat studied 
8 BI passive 1 test 2 0 kipe kipe 1 1740 Fb1_2212.png blocked diff_cat novel 
8 BI passive 1 test 3 0 kipe kipe 1 1547 Fb1_1212.png blocked same_cat studied 
8 BI passive 1 test 4 0 kipe kipe 1 1443 Fb1_1223.png blocked same_cat novel 
8 BI passive 1 test 5 0 kipe kipe 1 1343 Fb1_1213.png blocked same_cat studied 
8 BI passive 1 test 6 0 tyfe tyfe 1 855 Fb1_1311.png blocked diff_cat studied 
8 BI passive 1 test 7 0 beme beme 1 1793 Fb1_1122.png blocked diff_cat studied 
8 BI passive 1 test 8 0 kipe kipe 1 1589 Fb1_2222.png blocked diff_cat novel 
8 BI passive 1 test 9 0 kipe kipe 1 1140 Fb1_2223.png blocked same_cat novel 
8 BI passive 1 test 10 0 beme beme 1 1165 Fb1_1111.png blocked diff_cat studied 
8 BI passive 1 test 11 0 beme beme 1 1126 Fb1_2122.png blocked same_cat novel 
8 BI passive 1 test 12 0 kipe kipe 1 1759 Fb1_1222.png blocked diff_cat studied 
8 BI passive 1 test 13 0 kipe kipe 1 1709 Fb1_1211.png blocked same_cat studied 
8 BI passive 1 test 14 0 beme beme 1 894 Fb1_1112.png blocked diff_cat studied 
8 BI passive 1 test 15 0 tyfe tyfe 1 873 Fb1_1312.png blocked diff_cat studied 
8 BI passive 1 test 16 0 beme beme 1 1096 Fb1_2111.png blocked diff_cat novel 
8 BI passive 1 test 17 0 beme beme 1 965 Fb1_2112.png blocked same_cat novel 
8 BI passive 1 test 18 0 beme beme 1 1005 Fb1_1121.png blocked same_cat studied 
8 BI passive 1 test 19 0 beme beme 1 927 Fb1_1123.png blocked same_cat novel 
8 BI passive 1 test 20 0 tyfe tyfe 1 2432 Fb1_1321.png blocked diff_cat studied 
8 BI passive 1 test 21 0 tyfe tyfe 1 1057 Fb1_2312.png blocked same_cat novel 
8 BI passive 1 test 22 0 kipe kipe 1 894 Fb1_2211.png blocked diff_cat novel 
8 BI passive 1 test 23 0 beme beme 1 2213 Fb1_2121.png blocked diff_cat novel 
8 BI passive 1 test 24 0 kipe kipe 1 1844 Fb1_2213.png blocked diff_cat novel 
8 BI passive 1 test 25 0 kipe beme 0 6465 Fb1_2113.png blocked diff_cat novel 
8 BI passive 1 test 26 0 beme beme 1 934 Fb1_1113.png blocked same_cat studied 
8 BI passive 1 test 27 0 tyfe tyfe 1 835 Fb1_1313.png blocked diff_cat studied 
8 BI passive 1 test 28 0 tyfe tyfe 1 1601 Fb1_1323.png blocked same_cat novel 
8 BI passive 1 test 29 0 kipe kipe 1 844 Fb1_1221.png blocked diff_cat studied 
8 BI passive 1 test 30 0 beme beme 1 1276 Fb1_2123.png blocked diff_cat novel 
8 BI passive 1 test 31 0 tyfe tyfe 1 1170 Fb1_2322.png blocked diff_cat novel 
8 BI passive 1 test 32 0 tyfe tyfe 1 1089 Fb1_2313.png blocked same_cat novel 
8 BI passive 1 test 33 0 tyfe tyfe 1 1791 Fb1_2311.png blocked same_cat novel 
8 BI passive 1 test 34 0 beme kipe 0 1964 Fb1_2221.png blocked diff_cat novel 
8 BI passive 1 test 35 0 tyfe tyfe 1 909 Fb1_2323.png blocked diff_cat novel 
8 BI passive 1 training 0 0 zade zade 1 1151 Fc1_1222.png interleaved NA NA 
8 BI passive 1 training 1 0 zade zade 1 872 Fc1_1211.png interleaved same_cat NA 
8 BI passive 1 training 2 0 coge coge 1 1241 Fc1_1112.png interleaved diff_cat NA 
8 BI passive 1 training 3 0 zade zade 1 2074 Fc1_1221.png interleaved diff_cat NA 
8 BI passive 1 training 4 0 vune vune 1 1142 Fc1_1322.png interleaved diff_cat NA 
8 BI passive 1 training 5 0 zade zade 1 1219 Fc1_1212.png interleaved diff_cat NA 
8 BI passive 1 training 6 0 zade zade 1 934 Fc1_1211.png interleaved same_cat NA 
8 BI passive 1 training 7 0 coge coge 1 781 Fc1_1113.png interleaved diff_cat NA 
8 BI passive 1 training 8 0 vune vune 1 1771 Fc1_1313.png interleaved diff_cat NA 
8 BI passive 1 training 9 0 zade zade 1 1005 Fc1_1212.png interleaved diff_cat NA 
8 BI passive 1 training 10 0 coge coge 1 975 Fc1_1113.png interleaved diff_cat NA 
8 BI passive 1 training 11 0 vune vune 1 1106 Fc1_1312.png interleaved diff_cat NA 
8 BI passive 1 training 12 0 coge coge 1 1270 Fc1_1121.png interleaved diff_cat NA 
8 BI passive 1 training 13 0 coge coge 1 1259 Fc1_1122.png interleaved same_cat NA 
